"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2012","2012",0.25377691423133,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2013","2013",0.28224582701062,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2014","2014",0.35831701821137,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2015","2015",0.30552675001144,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2016","2016",0,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2017","2017",0,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2018","2018",0.17982368957531,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2019","2019",0.61016992766093,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2020","2020",0.66822345967307,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2021","2021",2.0142715201879,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",98.12184128,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",98.68599586,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",91.95687332,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",98.79432624,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",97.75554808,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",96.56784493,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",99.22705314,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",99.71993253,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",99.68331303,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",99.93008514,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",99.78131272,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",99.56104808,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",99.69070939,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",99.70561457,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",99.63060101,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",99.683327,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",100,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",99.99578255,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",99.80445907,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",99.38983007,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",99.33177654,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2021","2021",97.98572848,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",0.020489004,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",0.028565307,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",0.053908356,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",0.059101655,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",0.033624748,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",0.114025086,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",0.069013112,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",0.050921358,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",0.042224929,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",0.051270897,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",0.095862916,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",0.027012426,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",0.0555137,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.012139605,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",0.01108197,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",0.011146253,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",0.004217452,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",0.015717238,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2019","2019",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2021","2021",0,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",3.4216187147083,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",5.0371083012644,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",9.5737913486005,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",8.6657195934871,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",6.9754419646428,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",9.4418306244654,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",3.1349651920054,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",2.3315981422025,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",1.5857236768266,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",1.7640590157925,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",2.7702367399364,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",3.527025258474,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",3.548684109568,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",3.6003521126761,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",7.3384409248634,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",4.4637747510587,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",12.731679498147,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",7.8746276389069,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",7.3589358506758,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2019","2019",6.9076823757263,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",3.8987113480714,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2021","2021",7.4902640780011,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",2.9680365296804,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",2.9015525114155,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",2.9015525465402,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",2.4083596768528,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",2.4531085353003,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",92.408066429419,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2001","2001",92.408066429419,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2008","2008",98.494562217337,,
